Id,SalePrice
175,183731.8
176,222307.84
177,212061.84
178,169454.42
179,504154.5
180,100266.164
181,175541.4
182,199122.25
183,129169.74
184,200463.44
185,120454.84
186,474893.75
187,175234.81
188,134154.78
189,153230.17
190,283156.78
191,313476.62
192,180108.16
193,200726.67
194,132507.38
195,124659.56
196,148593.1
197,313378.56
198,235377.22
199,121811.29
200,279275.6
201,142196.48
202,171952.0
203,110029.6
204,146304.28
205,111597.14
206,180307.86
207,142292.94
208,141447.33
209,270552.6
210,146148.23
211,97113.266
212,177008.16
213,253054.78
214,153404.17
215,160926.08
216,140580.86
217,207100.42
218,106520.31
219,309342.38
220,166693.36
221,206355.0
222,202258.17
223,179993.45
224,111523.734
225,440060.97
226,110169.57
227,286300.62
228,97375.44
229,123887.42
230,193271.6
231,146479.08
232,319734.4
233,94071.8
234,127760.23
235,215835.02
236,88929.02
237,184342.22
238,195818.19
239,314093.06
240,114506.82
241,264935.28
242,98552.414
243,80355.91
244,121717.12
245,216289.98
246,235428.62
247,137272.42
248,140899.62
249,183618.62
250,278268.28
251,76238.164
252,236433.27
253,175610.72
254,150591.64
255,143226.22
256,229037.25
257,205841.61
258,219965.27
259,226238.3
260,98105.484
261,177111.33
262,280340.88
263,153444.55
264,129784.17
265,72847.86
266,176993.8
267,184567.73
268,179763.4
269,111777.9
270,147868.61
271,262672.28
272,240644.44
273,293336.16
274,139332.34
275,126652.266
276,205024.44
277,203336.39
278,139127.73
279,394701.7
280,218213.31
281,226128.5
282,185548.83
283,215101.02
284,243695.5
285,179609.86
286,164839.16
287,162977.45
288,89974.21
289,119883.89
290,154381.03
291,237001.25
292,136244.44
293,130275.62
294,236256.55
295,165324.22
296,138077.67
297,148063.34
298,239687.95
299,172072.58
300,154242.69
301,157908.16
302,269346.47
303,206020.52
304,135070.23
305,294045.34
306,310868.38
307,226595.45
308,90759.664
309,111400.0
310,363632.12
311,186878.06
312,133082.6
313,119522.234
314,372817.12
315,176597.25
316,177985.03
317,259918.0
318,248791.52
319,266735.0
320,202750.64
321,345508.1
322,356414.88
323,266810.3
324,126437.57
325,240913.1
326,86907.164
327,310641.97
328,146546.44
329,211639.19
330,78009.734
331,141031.64
332,136502.47
333,282905.5
334,199687.61
335,190657.9
336,230126.28
337,377897.34
338,215925.61
339,201248.8
340,154375.73
341,205649.31
342,82379.36
343,92934.33
344,266277.78
345,84996.984
346,140935.78
347,150218.56
348,172350.12
349,160957.23
350,437783.84
351,316260.8
352,191459.08
353,94245.914
354,109313.88
355,142563.78
356,178312.6
357,169559.83
358,134981.27
359,129693.85
360,280498.38
361,144268.78
362,142323.34
363,215192.53
364,117157.14
365,204978.48
366,145616.1
367,158809.77
368,164742.34
369,133731.84
370,164030.92
371,171312.66
372,133572.64
373,123941.664
374,122300.88
375,215371.36
376,60828.668
377,146749.5
378,337755.84
379,393015.56
380,176980.81
381,126865.27
382,198399.1
383,208350.86
384,75913.63
385,241147.33
386,189453.84
387,80806.55
388,125758.12
389,192704.72
390,428425.94
391,120645.914
392,217378.95
393,106041.39
394,81873.234
395,108562.23
396,129642.04
397,124606.43
398,166827.73
399,67372.48
400,237533.9
401,244916.83
402,184689.23
403,107921.08
404,259218.69
405,169974.95
406,151995.23
407,116498.11
408,174981.47
409,284089.7
410,335888.28
411,60169.367
412,144029.31
413,218543.19
414,114138.63
415,228792.52
416,185631.83
417,152368.38
418,239603.62
419,122960.484
420,140782.5
421,228208.28
422,215759.08
423,117755.64
424,322967.6
425,138482.67
426,134883.97
427,239914.83
428,113746.03
429,196489.95
430,174031.86
431,86777.71
432,80154.61
433,122559.734
434,179168.48
435,79417.67
436,212231.6
437,101888.86
438,118282.5
439,91318.89
440,111222.086
441,517929.62
442,119040.7
443,149244.69
444,196637.67
445,214781.86
446,129387.47
447,202487.84
448,204316.88
449,119497.84
450,120131.79
451,109586.0
452,273462.06
453,207506.31
454,213606.28
455,183862.55
456,173975.44
457,97727.945
458,252720.52
459,169469.61
460,113527.01
461,263914.22
462,158154.27
463,64797.434
464,188181.47
465,116270.69
466,181815.98
467,170105.0
468,146542.8
469,249713.11
470,185933.03
471,213596.9
472,188583.0
473,146447.52
474,439348.12
475,274464.56
476,134174.48
477,207919.53
478,382534.25
479,301175.8
480,113103.71
481,330985.9
482,369942.28
483,175781.12
484,160161.92
485,133362.11
486,146832.66
487,146483.55
488,175361.36
489,158732.1
490,86811.484
491,114461.945
492,142818.12
493,170946.92
494,152265.67
495,91535.66
496,35436.094
497,428436.56
498,183898.5
499,128380.32
500,120913.95
501,112047.17
502,224471.7
503,139406.64
504,287337.06
505,146782.11
506,124520.06
507,214245.25
508,207492.25
509,160610.39
510,128714.266
511,164827.53
512,191525.36
513,127227.305
514,142216.28
515,95866.945
516,403968.56
517,160254.2
518,283471.28
519,209018.16
520,238729.6
521,90506.24
522,149177.38
523,159279.97
524,186551.31
525,310764.94
526,175797.73
527,130032.33
528,447542.06
529,85494.195
530,216685.78
531,176843.47
532,128949.67
533,107340.21
534,39485.25
535,178285.56
536,128650.81
537,186889.47
538,112198.055
539,154746.3
540,270292.62
541,318506.1
542,250821.75
543,216539.31
544,134192.4
545,180906.56
546,231099.03
547,207320.97
548,130375.55
549,132348.0
550,229369.94
551,139467.95
552,112362.42
553,257621.45
554,107585.66
555,258278.53
556,113990.04
557,142907.22
558,88999.19
559,182220.11
560,223275.23
561,125959.53
562,170695.06
563,109036.72
564,202663.45
565,260771.86
566,127369.7
567,327376.03
568,203725.77
569,270635.7
570,135848.06
571,142036.16
572,120698.97
573,215716.9
574,168229.38
575,117515.22
576,115458.75
577,143313.67
578,165616.78
579,159234.11
580,131578.3
581,181682.19
582,256362.69
583,118492.27
584,323476.5
585,134530.17
586,369727.84
587,129016.22
588,136307.47
589,145135.0
590,99814.03
591,192874.42
592,448595.38
593,139660.55
594,141368.56
595,109163.45
596,316182.12
597,113544.875
598,191681.42
599,213488.77
600,151653.67
601,272937.84
602,122417.336
603,218308.84
604,150711.17
605,222926.5
606,207207.5
607,152587.38
608,221990.69
609,356443.44
610,121768.086
611,303484.72
612,150184.75
613,260473.34
614,126178.71
615,75470.414
616,132385.88
617,184676.73
618,106647.67
619,313902.3
620,305857.7
621,59431.68
622,243837.78
623,134961.44
624,171728.14
625,163410.89
626,158223.67
627,137529.39
628,152381.75
629,137786.97
630,167457.22
631,124140.28
632,209785.22
633,182149.9
634,140404.8
635,145042.7
636,199433.16
637,59297.895
638,94834.125
639,86075.305
640,266538.97
641,274279.84
642,232295.11
643,366702.97
644,150786.94
645,351114.78
646,143039.22
647,100596.414
648,153547.31
649,155970.86
650,79314.586
651,205954.9
652,116960.66
653,189927.28
654,135432.56
655,352430.2
656,89640.875
657,142109.05
658,150455.27
659,98995.62
660,166148.02
661,198869.66
662,400240.4
663,149136.98
664,137918.83
665,421017.8
666,252135.53
667,189448.06
668,207823.97
669,167388.08
670,134153.64
671,175003.0
672,104744.31
673,167129.19
674,258248.23
675,140538.22
676,147363.9
677,87314.07
678,109402.84
679,306005.03
680,123974.88
681,137722.33
682,155860.38
683,173149.16
684,277010.06
685,220347.39
686,208331.19
687,225851.98
688,156183.4
689,225317.38
690,190295.5
691,144604.33
692,753271.75
693,332961.47
694,108974.97
695,142145.38
696,158375.69
697,89886.39
698,124336.61
699,138241.06
700,196211.88
701,313057.75
702,145115.9
703,356155.62
704,140902.45
705,207581.33
706,54799.008
707,302531.7
708,248369.31
709,174831.34
710,110213.6
711,53259.324
712,101526.67
713,185630.95
714,122180.11
715,133751.48
716,160826.97
717,161174.12
718,160838.47
719,340254.97
720,129786.03
721,273677.3
722,144243.61
723,121482.164
724,133266.75
725,305981.97
726,118553.42
727,222475.61
728,194827.2
729,123844.305
730,102415.414
731,237531.19
732,188426.78
733,230555.1
734,133117.5
735,109919.27
736,164665.7
737,91913.29
738,224051.86
739,177076.36
740,193039.12
741,138638.45
742,140871.14
743,183770.52
744,167635.22
745,183577.31
746,300044.84
747,234864.4
748,266707.28
749,254306.77
750,97825.016
751,96017.83
752,162131.8
753,214832.05
754,273902.12
755,156012.66
756,172852.17
757,213275.7
758,158710.75
759,177760.61
760,293286.66
761,126964.4
762,100717.08
763,212786.28
764,337605.47
765,269400.66
766,264417.06
767,192164.62
768,161968.28
769,223170.06
770,382190.03
771,133945.89
772,104155.7
773,109199.79
774,115137.78
775,384920.62
776,162367.77
777,222432.55
778,142611.11
779,141847.98
780,138727.73
781,175083.62
782,177764.34
783,186525.52
784,164268.88
785,128286.32
786,162658.83
787,138443.05
788,234071.27
789,116063.625
790,188555.67
791,160649.61
792,148570.7
793,265329.22
794,226956.83
795,194649.11
796,156010.88
797,142913.9
798,108043.93
799,487486.6
800,173769.66
801,201380.89
802,111368.234
803,186715.95
804,584927.75
805,118447.64
806,227453.47
807,134068.06
808,223041.12
809,159235.92
810,105973.96
811,182410.48
812,145807.58
813,56572.797
814,155901.11
815,116596.37
816,223298.02
817,136080.94
818,272185.84
819,153789.27
820,222736.94
821,183959.55
822,92124.516
823,186946.33
824,146020.62
825,233449.52
826,417350.38
827,99917.66
828,190459.1
829,184850.47
830,149068.73
831,167707.33
832,148968.53
833,235492.17
834,166737.72
835,138728.39
836,129253.414
837,152886.7
838,97848.9
839,138655.12
840,134038.8
841,140218.0
842,156037.8
843,172739.45
844,141170.11
845,153886.25
846,171861.34
847,198795.31
848,133927.11
849,239883.7
850,189041.45
851,133766.03
852,214262.42
853,162528.58
854,159479.39
855,170731.38
856,128898.16
857,148458.95
858,158481.3
859,167473.98
860,249320.95
861,186619.83
862,129711.914
863,150788.95
864,133060.0
865,240288.52
866,146608.08
867,258061.38
868,129657.37
869,168500.58
870,232527.84
871,108085.57
872,192554.27
873,115856.05
874,131138.95
875,67885.35
876,303963.78
877,132852.31
878,348582.12
879,147305.88
880,139189.84
881,156541.3
882,190294.23
883,175526.34
884,118032.23
885,105720.49
886,326580.25
887,147262.2
888,136256.78
889,268150.8
890,149960.19
891,121413.6
892,172246.44
893,151116.89
894,162334.33
895,118609.74
896,143709.89
897,99791.48
898,134857.61
899,603634.7
900,146644.72
901,112516.41
902,150844.61
903,178881.31
904,241600.34
905,124806.83
906,129075.29
907,255268.98
908,245186.52
909,130911.04
910,174683.19
911,154027.94
912,145290.52
913,88601.08
914,145766.7
915,173833.14
916,75394.516
917,35502.668
918,137536.86
919,237832.22
920,176342.28
921,202605.28
922,163219.02
923,170485.52
924,189691.77
925,204989.64
926,171545.62
927,286028.8
928,199070.98
929,239068.16
930,223039.42
931,222189.58
932,120511.375
933,319192.4
934,192199.08
935,241950.83
936,79867.85
937,185562.62
938,244324.28
939,240937.9
940,245085.53
941,154621.2
942,217477.44
943,149434.69
944,142304.47
945,137150.34
946,125250.51
947,143391.88
948,269201.62
949,193011.14
950,191953.98
951,130305.93
952,119290.5
953,133745.88
954,171702.6
955,126701.44
956,144283.64
957,124608.57
958,130453.16
959,197127.55
960,156562.94
961,117712.414
962,271944.03
963,162770.56
964,229798.64
965,216808.14
966,170705.31
967,140014.08
968,135251.34
969,38669.26
970,137211.17
971,130445.44
972,169936.53
973,103386.65
974,185471.16
975,167964.88
976,164316.97
977,85087.58
978,202098.14
979,109454.61
980,133649.34
981,178486.31
982,333371.97
983,160447.8
984,253936.94
985,122430.65
986,124618.79
987,130537.53
988,394193.12
989,190109.94
990,192328.89
991,337781.62
992,197315.44
993,189844.52
994,174723.0
995,336078.62
996,121671.85
997,135655.67
998,183494.69
999,91078.15
1000,200934.28
1001,70004.51
1002,85961.11
1003,238499.98
1004,139535.53
1005,184891.19
1006,147274.84
1007,165882.98
1008,86663.17
1009,238548.2
1010,104049.87
1011,133656.11
1012,101767.47
1013,165537.36
1014,100168.58
1015,123517.93
1016,223212.84
1017,205315.19
1018,191923.6
1019,162789.81
1020,188055.53
1021,171737.47
1022,200022.88
1023,89721.266
1024,189783.16
1025,287420.1
1026,129700.164
1027,162414.53
1028,294975.0
1029,106088.23
1030,113734.42
1031,139039.27
1032,197541.19
1033,311795.94
1034,233066.23
1035,119060.46
1036,83565.97
1037,316436.72
1038,281946.38
1039,97987.76
1040,78372.44
1041,155285.45
1042,172135.27
1043,179616.38
1044,262742.94
1045,281549.5
1046,138890.56
1047,554882.75
1048,144114.22
1049,116165.28
1050,98727.766
1051,178769.27
1052,196524.25
1053,165350.39
1054,144475.45
1055,256978.56
1056,166410.62
1057,193502.31
1058,234227.14
1059,337766.5
1060,219960.66
1061,211197.22
1062,81468.3
1063,91248.55
1064,110563.54
1065,154413.86
1066,323080.66
1067,179140.62
1068,168062.77
1069,150948.08
1070,135492.25
1071,136308.89
1072,154085.97
1073,91755.73
1074,161085.3
1075,201395.11
1076,202348.47
1077,169575.52
1078,139352.55
1079,135364.0
1080,130907.67
1081,146056.28
1082,120700.695
1083,189953.0
1084,148897.38
1085,187223.42
1086,147942.38
1087,83783.1
1088,254707.02
1089,131785.89
1090,197911.92
1091,89929.266
1092,158731.33
1093,138573.56
1094,147557.28
1095,128827.86
1096,175739.56
1097,109417.04
1098,168761.42
1099,126279.47
1100,156942.5
1101,59470.516
1102,119352.06
1103,135464.98
1104,158814.02
1105,107462.4
1106,328280.8
1107,179379.97
1108,272305.8
1109,168097.88
1110,313056.56
1111,186693.88
1112,205645.78
1113,128337.35
1114,134085.97
1115,123740.414
1116,313786.5
1117,184043.08
1118,132329.7
1119,139483.9
1120,132406.83
1121,117329.445
1122,212948.89
1123,70362.33
1124,116731.99
1125,165051.05
1126,114037.12
1127,178226.73
1128,255587.61
1129,217096.36
1130,131937.92
1131,135185.7
1132,93877.945
1133,117291.29
1134,240771.38
1135,171184.12
1136,103141.92
1137,118755.64
1138,93303.14
1139,196050.83
1140,143241.8
1141,138490.19
1142,195487.19
1143,424762.84
1144,79670.06
1145,81048.43
1146,145776.44
1147,177681.45
1148,175704.88
1149,117493.7
1150,144064.75
1151,123540.91
1152,149848.11
1153,231082.95
1154,121483.79
1155,203860.64
1156,212619.14
1157,179051.3
1158,224051.02
1159,235491.05
1160,183871.67
1161,146034.4
1162,223854.73
1163,128883.41
1164,156535.77
1165,194686.61
1166,229840.06
1167,233257.9
1168,177388.22
1169,231964.38
1170,621052.44
1171,166593.23
1172,162821.8
1173,170684.97
1174,193541.81
1175,241257.97
1176,286398.7
1177,122665.445
1178,114719.305
1179,152499.94
1180,92926.8
1181,249629.3
1182,389007.3
1183,361200.97
1184,123232.95
1185,186691.73
1186,105923.44
1187,95523.43
1188,264559.6
1189,188909.53
1190,190102.33
1191,168226.5
1192,174716.67
1193,128184.45
1194,164795.31
1195,157904.1
1196,173584.48
1197,221237.88
1198,144618.67
1199,179336.02
1200,149010.03
1201,100399.36
1202,194597.33
1203,119294.48
1204,213670.25
1205,148668.94
1206,271112.03
1207,106867.8
1208,200897.31
1209,138828.84
1210,288216.1
1211,188798.4
1212,211446.92
1213,110415.17
1214,143390.78
1215,129843.73
1216,121674.75
1217,113259.57
1218,240767.94
1219,80441.63
1220,91923.55
1221,113045.16
1222,132580.95
1223,143361.11
1224,119851.88
1225,183566.11
1226,131956.8
1227,212895.89
1228,146321.45
1229,370536.2
1230,128492.64
1231,190346.14
1232,134544.94
1233,100415.54
1234,131149.1
1235,130418.695
1236,139750.22
1237,171133.03
1238,216304.22
1239,141209.97
1240,259853.06
1241,221044.27
1242,244406.31
1243,172264.19
1244,459398.25
1245,209191.66
1246,177981.98
1247,186730.02
1248,166312.42
1249,130208.79
1250,121741.61
1251,242867.92
1252,172957.55
1253,128376.16
1254,292595.5
1255,169614.66
1256,125445.01
1257,307060.94
1258,90193.03
1259,190789.05
1260,152385.23
1261,189753.83
1262,129188.96
1263,159715.31
1264,181059.31
1265,178265.33
1266,161878.27
1267,121941.47
1268,378904.53
1269,382673.28
1270,143572.48
1271,259467.75
1272,185508.31
1273,137775.02
1274,176094.89
1275,119679.75
1276,138367.28
1277,162747.12
1278,195885.98
1279,241261.42
1280,68487.32
1281,219330.98
1282,183244.8
1283,147419.3
1284,137827.19
1285,170282.25
1286,124835.04
1287,145865.72
1288,189547.83
1289,276974.9
1290,278407.62
1291,183104.0
1292,119786.516
1293,106708.21
1294,167821.56
1295,116905.9
1296,138288.39
1297,153151.28
1298,141349.56
1299,268954.25
1300,155783.84
1301,230654.05
1302,172523.78
1303,292767.44
1304,230336.19
1305,131283.61
1306,325011.8
1307,198306.22
1308,146251.7
1309,146943.47
1310,174895.89
1311,334570.16
1312,203928.12
1313,300320.22
1314,334014.16
1315,117913.19
1316,200741.8
1317,294837.47
1318,197552.5
1319,251616.92
1320,112883.555
1321,135557.78
1322,72713.414
1323,214603.53
1324,78634.7
1325,153640.19
1326,54895.41
1327,78273.99
1328,129430.79
1329,255547.16
1330,177658.75
1331,230740.3
1332,131563.61
1333,101889.34
1334,124002.67
1335,124764.695
1336,171858.72
1337,136331.39
1338,52846.312
1339,227169.05
1340,125224.71
1341,104175.67
1342,156176.11
1343,233610.31
1344,177549.17
1345,161775.94
1346,107876.625
1347,261884.64
1348,285240.5
1349,235767.23
1350,122230.57
1351,160790.77
1352,164492.11
1353,134681.53
1354,407261.97
1355,236827.73
1356,206468.19
1357,108656.484
1358,151196.33
1359,176859.83
1360,307310.8
1361,186793.08
1362,259199.4
1363,105631.91
1364,158983.42
1365,144500.53
1366,215153.95
1367,197060.62
1368,128653.63
1369,141658.72
1370,234311.14
1371,105020.68
1372,166933.25
1373,273100.84
1374,462443.56
1375,250843.28
1376,239643.39
1377,91110.64
1378,118914.53
1379,84840.12
1380,166119.5
1381,58801.086
1382,234995.25
1383,156772.56
1384,113510.445
1385,105614.58
1386,124224.13
1387,266337.97
1388,148579.06
1389,374118.56
1390,128432.36
1391,239017.55
1392,123988.95
1393,126922.99
1394,160415.36
1395,243585.6
1396,278883.84
1397,159812.52
1398,138274.16
1399,138193.2
1400,138211.14
1401,118554.44
1402,192508.36
1403,193358.25
1404,244764.12
1405,97425.13
1406,276246.84
1407,134443.98
1408,111855.85
1409,124925.555
1410,216068.56
1411,228465.69
1412,142517.42
1413,90987.164
1414,256981.98
1415,206353.42
1416,204081.81
1417,121269.3
1418,338718.72
1419,124324.63
1420,223584.19
1421,178059.39
1422,129862.055
1423,136441.81
1424,275232.03
1425,144037.14
1426,143011.8
1427,263336.47
1428,140657.83
1429,118910.33
1430,195692.36
1431,190784.69
1432,140855.83
1433,66424.42
1434,185261.67
1435,160352.66
1436,173263.95
1437,119490.89
1438,391662.22
1439,150138.5
1440,196335.23
1441,190343.61
1442,144539.53
1443,312164.88
1444,121179.93
1445,183587.3
1446,127619.57
1447,156517.7
1448,242520.28
1449,110882.86
1450,91334.39
1451,124873.62
1452,282712.12
1453,140120.4
1454,86509.25
1455,188519.17
1456,171263.48
1457,207568.06
1458,266984.7
1459,141494.0
1460,147973.84
